epoch,test_acc,train_loss_updated,test_loss
0.0,0.2462,1.3189884251356125,0.03378182117938995
1.0,0.3116,1.1740697492659091,0.03119268196821213
2.0,0.3659,1.0691694817692041,0.02911498440504074
3.0,0.4095,0.9873530768975616,0.027350758600234986
4.0,0.4278,0.9362513578310608,0.026379469358921052
5.0,0.4434,0.8813488443940878,0.02512037253379822
6.0,0.4583,0.8554524377733469,0.02448012261390686
7.0,0.4722,0.8091271390020848,0.023733859539031982
8.0,0.478,0.8069624268077313,0.0234223778963089
9.0,0.4932,0.7727090977877379,0.02286884273290634
10.0,0.4951,0.7589188346266746,0.022545101392269135
11.0,0.5105,0.7444034840725362,0.022197485518455504
12.0,0.5049,0.7256367540359497,0.022098913967609407
13.0,0.5246,0.7112899367697537,0.021425883734226228
14.0,0.5294,0.6904832963272929,0.021190916204452515
15.0,0.5344,0.6608207620680332,0.02091550532579422
16.0,0.5428,0.643360255137086,0.02049459158182144
17.0,0.5531,0.6240379896573722,0.020086471974849703
18.0,0.5473,0.6279880545288324,0.020120643305778504
19.0,0.5649,0.6188613882474602,0.01981248941421509
20.0,0.5614,0.5954158465191722,0.01962732531428337
21.0,0.5677,0.5870079821906984,0.01940745134949684
22.0,0.5679,0.5710071943700313,0.019324924039840697
23.0,0.5759,0.55804157984443,0.018976895534992218
24.0,0.5803,0.5468311187252403,0.018796032643318177
25.0,0.5789,0.5132703772187233,0.01860842869281769
26.0,0.5805,0.523366573844105,0.01858932885527611
27.0,0.5812,0.4991472512576729,0.018362729758024214
28.0,0.5822,0.49825946567580104,0.018485019749403
29.0,0.5882,0.4928887033835053,0.01821143585443497
30.0,0.5833,0.46636545460671186,0.01830715321302414
31.0,0.5868,0.4613648721110076,0.018230936688184738
32.0,0.5833,0.4492742689978331,0.01841311358809471
33.0,0.5864,0.4401574131846428,0.018186779296398163
34.0,0.5898,0.4360671249870211,0.01818357683420181
35.0,0.5927,0.415801621126011,0.017933969861268998
36.0,0.5877,0.4166007635369897,0.01825541258454323
37.0,0.596,0.4080296404007822,0.017731094348430634
38.0,0.5897,0.3975628926698118,0.018171930146217347
39.0,0.5938,0.3925146886985749,0.01779731559753418
40.0,0.5963,0.38759491650853306,0.017923199450969696
41.0,0.6054,0.3711025040363893,0.01740486565232277
42.0,0.6037,0.35481039746198806,0.017712747478485107
43.0,0.6121,0.3566358925122768,0.017159437906742098
44.0,0.6088,0.3570175986317918,0.017371787482500078
45.0,0.6187,0.3543144710920751,0.01696848060488701
46.0,0.6088,0.33384037139825523,0.017486400705575944
47.0,0.6146,0.3368417200818658,0.01710145472884178
48.0,0.6065,0.3138228940498084,0.017598286002874376
49.0,0.622,0.3142198014445603,0.016889001846313475
50.0,0.6108,0.303232755465433,0.01745627654194832
51.0,0.6259,0.2948167488630861,0.0167571561396122
52.0,0.618,0.29207508977968244,0.017208774971961976
53.0,0.6361,0.288811445471365,0.01654810070991516
54.0,0.6218,0.2789053104282357,0.017043449908494948
55.0,0.6378,0.2819164278358221,0.01639325885772705
