epoch,test_acc,train_loss_updated,test_loss
0.0,0.2739,2.1685523304201317,0.03304194432497025
1.0,0.3129,2.1753769361547057,0.03333055098056793
2.0,0.3389,2.0476264537090354,0.03161593818664551
3.0,0.3575,2.008895166005407,0.030086898946762086
4.0,0.3898,1.9864517572646334,0.029950704669952394
5.0,0.4054,1.936354700245318,0.028249878990650176
6.0,0.4056,1.902821429907566,0.027212091195583342
7.0,0.4107,1.8182924377598926,0.02747831242084503
8.0,0.439,1.8049179281595917,0.026709348464012145
9.0,0.4401,1.7621972180193382,0.02670756937265396
10.0,0.4428,1.7580612247898464,0.02615939040184021
11.0,0.4531,1.7339333649547322,0.025951906394958497
12.0,0.4639,1.6248949897431186,0.024908038306236266
13.0,0.4684,1.602022915138375,0.023597217524051667
14.0,0.4763,1.5724514222282562,0.023062247717380524
15.0,0.4846,1.5231880438647105,0.022635474693775175
16.0,0.4925,1.4786915424401832,0.022872652089595796
17.0,0.4836,1.5181010104072767,0.02313969041109085
18.0,0.5,1.4738302966402397,0.022704183793067934
19.0,0.5047,1.4445641078853175,0.022485862827301025
20.0,0.4932,1.4652904271392062,0.022761629855632782
21.0,0.5085,1.3790868179473499,0.021898666763305662
22.0,0.4835,1.4117936583989787,0.022875826728343963
23.0,0.5081,1.3687741092095773,0.02180826474428177
24.0,0.5082,1.350278352910564,0.02197318524122238
25.0,0.5018,1.262305207148061,0.022008181524276735
26.0,0.5255,1.2835557454930884,0.021172241973876953
27.0,0.5156,1.333316451899563,0.021808328080177308
28.0,0.5316,1.1901636278816676,0.02095333468914032
29.0,0.5458,1.195612388271132,0.020422152376174927
30.0,0.5421,1.2207394486160155,0.020636678373813628
31.0,0.5406,1.1190007847090737,0.02062483679652214
32.0,0.5447,1.116113061582603,0.020560119998455046
33.0,0.5422,1.0596074742215156,0.02103786558508873
34.0,0.5391,1.1285717815936855,0.020969724184274674
35.0,0.5354,1.1319302767493875,0.021260632294416427
36.0,0.5523,1.1120599155325357,0.020402534610033034
37.0,0.5518,1.106590548420874,0.02049783352613449
38.0,0.5577,1.0255914458547306,0.020302071982622148
39.0,0.56,1.0073477521229333,0.020486126673221586
40.0,0.5479,1.0056889066608465,0.021237079733610154
41.0,0.5373,1.0189735540730736,0.02250533335208893
42.0,0.5466,1.0160529237969533,0.022213643211126326
43.0,0.5505,0.9747418422869359,0.02239100353717804
44.0,0.5573,0.8932724615015711,0.023089326965808867
45.0,0.563,0.9213752630569744,0.0233929205596447
46.0,0.57,0.9491398162532452,0.02271854609847069
47.0,0.5669,0.8932226710496209,0.024552868992090224
48.0,0.5738,0.8810963507813754,0.023355645620822905
49.0,0.5676,0.9381704038511085,0.02334326749444008
50.0,0.5678,1.0091357339969926,0.023371649169921876
51.0,0.5723,0.9865800776481547,0.02174897720217705
52.0,0.5585,0.8301692414233653,0.02532558737397194
53.0,0.5761,0.8963958312451243,0.023372169190645217
54.0,0.5714,0.9347989999715105,0.0257031760931015
55.0,0.5795,0.8928309800877373,0.025260908687114714
56.0,0.589,0.8357444714172223,0.023695909255743025
57.0,0.5865,0.9076482363054572,0.0250311964571476
58.0,0.582,0.8301705205257998,0.025175126707553865
59.0,0.582,0.8565755746238464,0.02495468465089798
60.0,0.5847,0.7986968784901407,0.026206327205896378
61.0,0.5895,0.8861431081429015,0.025289319956302642
62.0,0.5761,0.7776715031879751,0.028844311475753785
63.0,0.58,0.8116190380445223,0.02863564908504486
64.0,0.58,0.8263863666780664,0.02731560436487198
65.0,0.5872,0.7953541452700219,0.027614835381507875
66.0,0.5795,0.805439882578874,0.029367559629678727
67.0,0.5834,0.7102838077589639,0.030243927359580994
68.0,0.5901,0.8168342699913432,0.027589026057720185
69.0,0.5998,0.673209617700286,0.026220902866125106
70.0,0.5853,0.8428795435280887,0.028957431173324586
71.0,0.5842,0.8675628586425773,0.029119287657737733
72.0,0.5845,0.8465048427285876,0.028024939286708832
73.0,0.5861,0.7150100390497749,0.030751992225646972
74.0,0.5959,0.9182357585993891,0.027072420966625214
75.0,0.5979,0.7892244548856091,0.027643672358989714
76.0,0.6008,0.7481891211421802,0.03161611884832382
77.0,0.6064,0.7037825226235839,0.027592124968767166
78.0,0.6012,0.8894070126518143,0.028440763092041015
79.0,0.5935,0.8629105286269453,0.030641474294662477
80.0,0.5996,0.8295980373742222,0.030558119225502015
81.0,0.5912,0.9069325489079435,0.03182165118455887
82.0,0.5913,0.7585749393750226,0.033662781822681426
83.0,0.6019,0.7532410931000868,0.03106640352010727
84.0,0.5931,0.8176877755896587,0.03438088833093643
85.0,0.6127,0.913937208914744,0.029796561932563782
86.0,0.6041,0.676306918367595,0.03271450327634812
87.0,0.6062,0.9461962662601521,0.032871519589424136
88.0,0.6013,0.9569416794077495,0.028788199239969253
89.0,0.6082,0.6088224424285722,0.035118978142738344
90.0,0.6075,0.7975993673813755,0.032799639630317685
91.0,0.6085,0.7808732117529995,0.03311394901275635
92.0,0.6062,1.0515797707257275,0.033101224398612974
93.0,0.6039,0.8672905775033327,0.03193654327392578
94.0,0.5948,0.796096958787703,0.03899982508420944
95.0,0.5839,1.0528831960717635,0.03469571375846863
96.0,0.5881,0.7235061478188439,0.03943383733034134
97.0,0.5894,1.1146493101826922,0.03796532196998596
98.0,0.5909,0.800658347806575,0.03934283545017243
99.0,0.604,0.9067328032695713,0.03699617811441421
100.0,0.612,0.9067932375156413,0.03330829398632049
101.0,0.5994,0.6885052493225808,0.04231227848529816
102.0,0.5844,1.0425567329884626,0.038911520516872404
103.0,0.594,0.9136967791163364,0.040600881171226504
104.0,0.6003,0.7865591149559227,0.042137705004215244
105.0,0.5888,1.014075308825925,0.042125757014751436
106.0,0.5966,0.8983576917961531,0.04251798204183579
107.0,0.5853,0.9817710715901289,0.04548100491762161
108.0,0.5929,0.9061496128603251,0.04128763825893402
109.0,0.5893,0.865334078478302,0.04421939634084702
110.0,0.5901,0.8591944710679509,0.0465765412569046
111.0,0.6001,1.1327531724279216,0.03931178860664368
112.0,0.607,0.6541513684199632,0.04813056424856186
113.0,0.5836,1.1016081181302824,0.0473656112074852
114.0,0.5971,0.9143075755222344,0.04334443594217301
115.0,0.6044,1.0657122806563308,0.04247500450611114
116.0,0.606,0.8075835155548552,0.04432358216047287
117.0,0.602,0.7451131715722832,0.04880945129394531
118.0,0.5879,1.1749522002968518,0.054562863683700565
119.0,0.5952,1.0708038769977832,0.047772951519489286
120.0,0.5929,0.9670703303114553,0.049602575242519376
121.0,0.6107,0.6937049070668327,0.049337198650836946
122.0,0.5888,0.7714693333084993,0.05509570209980011
123.0,0.5921,1.0401612501367972,0.04927393742799759
124.0,0.5927,0.954834022307415,0.05729590483903885
125.0,0.5897,0.9523206276844659,0.05403209418058395
126.0,0.5957,0.9544557569153553,0.05060686804056168
127.0,0.6073,1.0972006892602706,0.04893699152469635
128.0,0.6093,0.5648599760721917,0.056208182632923126
129.0,0.5936,0.9781794684529432,0.05815287404060364
130.0,0.5879,0.9902586624258801,0.05958017772436142
131.0,0.5732,1.0330775055146009,0.07152252583503724
132.0,0.5613,1.827574886056418,0.055621363961696625
133.0,0.5798,1.2659553055034136,0.05524386376142502
134.0,0.6002,0.9490264886031461,0.05939033969640732
135.0,0.6034,1.0697865854559767,0.059048508739471435
136.0,0.5934,0.9244066153298577,0.058891681563854215
137.0,0.6032,0.7257101286774345,0.060616172051429745
138.0,0.5983,0.9275258493759023,0.060333031356334686
139.0,0.5973,0.9213875939012618,0.06469763350486755
140.0,0.5833,1.1280665391131373,0.06885444685220718
141.0,0.5788,1.3834245045794593,0.06136251579523087
142.0,0.5884,1.1229566397955728,0.07359101622104645
143.0,0.5714,1.252338050061556,0.0652346059679985
144.0,0.5818,1.314976738082155,0.06237524907588959
145.0,0.5859,2.080442264767234,0.07691302177906037
146.0,0.5718,1.461778741656998,0.06540769262313843
147.0,0.5969,1.1597701125824673,0.0685271933555603
148.0,0.5948,1.1061845173880738,0.07168975675106048
149.0,0.5876,0.9139896494681689,0.07621082751750946
150.0,0.5847,1.3160605962511152,0.07329741785526275
151.0,0.5896,1.0000034873278776,0.07249920454025269
152.0,0.5956,1.7097794642130473,0.06717655968666077
153.0,0.5899,0.9637530720998152,0.08454212121963502
154.0,0.573,1.9048724979146354,0.06876230564117432
155.0,0.5903,1.197754488700602,0.08072911295890808
156.0,0.6032,1.0288394515313912,0.06923635244369507
157.0,0.5736,1.157538870222503,0.09759384133815766
158.0,0.5956,1.4353181077562793,0.0597016664147377
159.0,0.5933,0.4941245634249913,0.0876231137752533
160.0,0.5853,1.0597515747292827,0.07845041027069091
161.0,0.5905,1.2867712802392597,0.07839118888378144
162.0,0.5826,1.1164575249653772,0.09408352489471436
163.0,0.591,1.951130149397691,0.06767333468198776
164.0,0.6031,1.5591808764575683,0.07934495618343353
165.0,0.5911,1.0425562253273408,0.0943024297952652
166.0,0.5623,2.695547022350207,0.08037400879859924
167.0,0.5442,1.6319398479057885,0.10029741225242615
168.0,0.561,2.551675713450961,0.07353305518627166
169.0,0.583,1.2877465505174663,0.08955572185516357
170.0,0.5877,1.2432451899928814,0.09345966527462006
171.0,0.5861,1.4726717762751835,0.08659770393371582
172.0,0.5759,1.5825215192821274,0.09403071401119233
173.0,0.5916,1.2578348935271875,0.08726240546703339
174.0,0.5882,2.014139260876913,0.08810144362449646
175.0,0.5903,1.3146333188084154,0.09857260780334473
176.0,0.5794,4.356276926363266,0.08896117668151855
177.0,0.6066,0.9700581049487395,0.09591045513153076
178.0,0.5736,1.1921867088539222,0.12241008095741272
179.0,0.5723,1.8262647199212048,0.07388937060832977
180.0,0.6034,1.199559284824324,0.08829516770839692
181.0,0.606,0.8628187050576457,0.10799163520336151
182.0,0.5974,1.5721517539213752,0.09031498024463654
183.0,0.5703,1.4804408930076296,0.12802259521484374
184.0,0.5703,2.5974450470792214,0.07692582441568374
185.0,0.5873,1.0051214053491666,0.11245482478141784
186.0,0.588,1.5455661205340887,0.10106728143692016
187.0,0.5978,1.3276605166048292,0.10233076145648956
188.0,0.5838,1.399411773563607,0.1264395011663437
189.0,0.5756,2.5051755198748467,0.08007395474910736
190.0,0.6013,1.1845334099366267,0.10699478068351746
191.0,0.6022,0.9707044668346941,0.11470485172271729
192.0,0.5845,1.3696445508078492,0.11608920211791993
193.0,0.594,1.7756665996625036,0.10605195925235748
