epoch,test_acc,train_loss_updated,test_loss
0.0,0.2735,2.168433815666608,0.03303753436803818
1.0,0.3131,2.1741468493427543,0.03326305623054504
2.0,0.3364,2.0477099554879326,0.03168425725698471
3.0,0.3644,2.007538514903614,0.030139975214004515
4.0,0.3977,1.9880427650220338,0.02996870436668396
5.0,0.4012,1.9374233140831896,0.028247609913349153
6.0,0.4099,1.9002888974511902,0.027098145270347596
7.0,0.4166,1.814213350756715,0.02724867012500763
8.0,0.4383,1.8005670864667207,0.02654724018573761
9.0,0.4369,1.7601527411668072,0.026653648447990418
10.0,0.4436,1.7580995415293041,0.026059842932224273
11.0,0.4547,1.7291703349600234,0.025874170315265656
12.0,0.4655,1.6265024682773002,0.024849503898620607
13.0,0.4689,1.6021540487539907,0.02357739280462265
14.0,0.4756,1.571763766423932,0.023063438844680786
15.0,0.4846,1.5229484270548537,0.02262426985502243
16.0,0.4935,1.4824250785911102,0.022850931096076964
17.0,0.4865,1.516659888973282,0.023075223994255066
18.0,0.501,1.4750559760745443,0.0227293790102005
19.0,0.5039,1.4477710253071219,0.022508712112903596
20.0,0.4938,1.4589911811497238,0.02264973781108856
21.0,0.5089,1.382101489160032,0.021830127811431885
22.0,0.4868,1.4058560782954812,0.02286848953962326
23.0,0.5102,1.3657340875161545,0.021830070316791534
24.0,0.5078,1.343934485229797,0.021973717212677
25.0,0.4992,1.2610918062849947,0.022033832395076752
26.0,0.5243,1.2829558550734963,0.021245061361789705
27.0,0.5105,1.333809982199454,0.02193574260473251
28.0,0.5288,1.193485787333477,0.021089294528961182
29.0,0.5438,1.1924840266417183,0.020593937200307846
30.0,0.541,1.228196397468093,0.020791430789232256
31.0,0.542,1.130368357260401,0.020665140008926393
32.0,0.5428,1.1137626218764738,0.02059175927042961
33.0,0.5455,1.063246899215682,0.020951047724485396
34.0,0.5416,1.1214517835876905,0.020941219478845596
35.0,0.5422,1.1321297818298521,0.020960280603170393
36.0,0.5506,1.106912108488558,0.02057052784562111
37.0,0.5535,1.106437679218999,0.020527726912498476
38.0,0.5584,1.0289175124153103,0.020358401507139207
39.0,0.5591,0.9982379748264758,0.020806471663713456
40.0,0.5491,1.0163183583255713,0.0212638513982296
41.0,0.5427,1.014015731561951,0.02235384836792946
42.0,0.5482,1.0001454493939361,0.02242026934623718
43.0,0.5566,0.9794601721545837,0.022219599080085754
44.0,0.56,0.8827194532958292,0.023169750428199767
45.0,0.5645,0.9322973119068422,0.02323936253786087
46.0,0.57,0.9515169193336385,0.022788907849788667
47.0,0.566,0.8839637243768136,0.02408275561928749
48.0,0.5742,0.9035661092028022,0.023319900476932526
49.0,0.5717,0.938581480983218,0.023510968255996703
50.0,0.5617,1.0072530081770745,0.02425685743689537
51.0,0.566,0.9857376839331148,0.022867976993322374
52.0,0.5405,0.8496481918002244,0.027338050645589827
53.0,0.562,0.906855263492482,0.02499266539812088
54.0,0.5683,0.9192659983767721,0.025887912088632583
55.0,0.5797,0.8626237882579777,0.025562505954504013
56.0,0.5804,0.8275219188915167,0.02469515001773834
57.0,0.5805,0.8926996269839165,0.025758026123046875
58.0,0.5777,0.8230696818238356,0.02526213371157646
59.0,0.5795,0.8851048040934617,0.025454033756256104
60.0,0.5795,0.8327164329642552,0.02638140271306038
61.0,0.5799,0.8985573856508597,0.026994310474395752
62.0,0.5758,0.7886112802442983,0.029551785755157472
63.0,0.5792,0.7957691040321414,0.028254593056440354
64.0,0.5836,0.867232357046132,0.026404899609088896
65.0,0.5874,0.7687462565186415,0.028452328634262086
66.0,0.5842,0.8358363319743539,0.028021999436616898
67.0,0.5851,0.6875635388941309,0.030477673244476318
68.0,0.5863,0.7975852276913644,0.02827511124610901
69.0,0.5962,0.7106026075822858,0.027650111734867096
70.0,0.5895,0.8703485101158589,0.0280791504740715
71.0,0.5927,0.8533259632322859,0.02838343685865402
72.0,0.5952,0.8921732383284832,0.02758666006922722
73.0,0.5953,0.6658787950986987,0.029736506700515745
74.0,0.5966,0.9188650664515652,0.027958198088407517
75.0,0.599,0.7852169151129728,0.027670341897010804
76.0,0.6051,0.7540663000485004,0.03070992980003357
77.0,0.5999,0.6797179721703798,0.029836140769720076
78.0,0.5993,0.9082614904072378,0.028894056540727617
79.0,0.5803,0.9298428734070046,0.03086386959552765
80.0,0.5929,0.8738297208381459,0.0317607809305191
81.0,0.585,0.9175533284499405,0.03178417953252792
82.0,0.5967,0.6950152731240071,0.033203252291679385
83.0,0.5978,0.7525303125363815,0.03191260378360748
84.0,0.5913,0.8267623026120077,0.03496662986278534
85.0,0.6085,0.9759646816960325,0.03147526265382767
86.0,0.5947,0.6880087223765902,0.03470428365468979
87.0,0.6004,0.8954495096206772,0.033570023596286774
88.0,0.5955,0.9167328464242852,0.03061677616238594
89.0,0.6016,0.627117729691787,0.03649908274412155
90.0,0.6036,0.7994157194167101,0.033776064574718476
91.0,0.6082,0.8104066639049404,0.03391361169815064
92.0,0.6006,0.9417884859634557,0.034779955124855044
93.0,0.5979,0.9591249860600405,0.0324897351026535
94.0,0.5909,0.772273428077425,0.04078136316537857
95.0,0.5855,1.0100451146569414,0.036433320200443264
96.0,0.5899,0.7175634482932679,0.038011716973781584
97.0,0.5866,1.1419720775227624,0.03791871618032455
98.0,0.5879,0.835343011893102,0.03992476578950882
99.0,0.6024,0.9142740543689561,0.0383124130487442
100.0,0.6118,0.8878206204866224,0.03502915413379669
101.0,0.5951,0.7279228344507485,0.04343887149095535
102.0,0.5866,1.0865757118269805,0.04047302819490433
103.0,0.5896,0.9656225659995636,0.041663264071941375
104.0,0.6064,0.9065287528907031,0.04243418288230896
105.0,0.588,1.1688170314074433,0.03989895887374878
106.0,0.5929,0.8692616316410952,0.04309275798797607
107.0,0.5957,0.9446755703592771,0.042880942618846896
108.0,0.6007,0.9145341563267154,0.041580197751522066
109.0,0.5883,0.9680644797278954,0.04504741985797882
110.0,0.5918,0.7590341144085768,0.04836983894109726
111.0,0.5978,1.1534454606949522,0.041156666803359984
112.0,0.6112,0.7403096551496487,0.047505290019512175
113.0,0.595,0.8927125405247547,0.0487144963145256
114.0,0.5975,1.0794065677796827,0.04475820215940476
115.0,0.5957,1.0013476918381903,0.04720129896402359
116.0,0.5986,0.8201957443346664,0.047876616251468655
117.0,0.6012,0.8828019901688299,0.050427899086475374
118.0,0.5909,1.153380448316092,0.05324340925216675
119.0,0.5978,1.1931055587341575,0.04791140078306198
120.0,0.5954,0.8642022421679432,0.051600427877902984
121.0,0.6043,0.8287084372143423,0.05080124492645264
122.0,0.5813,0.7538609807135755,0.06241906509399414
123.0,0.5918,1.2407300844663731,0.047014069092273715
124.0,0.5919,0.8022347966445355,0.058115243327617645
125.0,0.5936,1.0816078073437703,0.054210572218894956
126.0,0.5995,1.021173155635739,0.05291242474317551
127.0,0.6054,1.21356309469824,0.05159321621656418
128.0,0.6056,0.7869871196372416,0.061107551121711734
129.0,0.5873,1.3510125303703697,0.06044824765920639
130.0,0.5859,1.1961875257352879,0.059618095052242276
131.0,0.5874,1.231379195493523,0.06134389231204987
132.0,0.5847,1.2610484702298035,0.06072582350969315
133.0,0.5956,0.8428978034421459,0.06153029671907425
134.0,0.5973,1.0875629197068055,0.0648888590335846
135.0,0.5995,1.1767313944709863,0.05803891644477844
136.0,0.6047,1.249728991379964,0.06260458034276963
137.0,0.5988,0.9674372724642631,0.06787679311037063
138.0,0.5987,0.9405413748530769,0.06419164175987244
139.0,0.5861,1.0323950892489269,0.06800895612239838
