epoch,test_acc,train_loss_updated,test_loss
0.0,0.2752,2.1684294526775685,0.03299138871431351
1.0,0.3217,2.1749897607025646,0.033161603426933285
2.0,0.3564,2.0270318202319597,0.030769166016578673
3.0,0.3921,1.9952642719660487,0.029592681181430817
4.0,0.4258,1.9614366427418735,0.0295415429353714
5.0,0.4329,1.9084415058294935,0.027820672035217285
6.0,0.449,1.8497165650129321,0.02680351377725601
7.0,0.4502,1.7802490714449617,0.026482870531082153
8.0,0.4755,1.7306290910446218,0.025559046149253844
9.0,0.4827,1.6832858653739096,0.02480540851354599
10.0,0.488,1.6578297750048694,0.024296594393253327
11.0,0.5004,1.637146574249935,0.023718976259231566
12.0,0.5131,1.5368289293277833,0.02281321859359741
13.0,0.5202,1.5031565268169198,0.021853973054885865
14.0,0.5235,1.483702666142822,0.02165524035692215
15.0,0.5343,1.4538832745780903,0.02132792444229126
16.0,0.547,1.3892934577833371,0.02084700186252594
17.0,0.5432,1.4413748334960215,0.02130383689403534
18.0,0.5575,1.3658520445150015,0.02042684441804886
19.0,0.5631,1.3484887578524647,0.020332124638557433
20.0,0.5679,1.361083710683687,0.020266165316104888
21.0,0.5716,1.2678738148661244,0.019440816336870195
22.0,0.5641,1.2690016238551058,0.01974538854956627
23.0,0.5764,1.2448245255498303,0.019268224745988848
24.0,0.578,1.2602056762514013,0.019375302737951277
25.0,0.584,1.1523456670116585,0.01881348435282707
26.0,0.5962,1.1466025350959084,0.018323274779319762
27.0,0.5933,1.210968300463996,0.018697996425628662
28.0,0.6026,1.0590653803566101,0.01795179271697998
29.0,0.609,1.0285011272174804,0.017613495659828185
30.0,0.6072,1.077035116801216,0.017735341084003448
31.0,0.6137,0.9840913617798446,0.017315957379341124
32.0,0.6103,0.971455512543963,0.017485261160135268
33.0,0.6174,0.969627200926854,0.01721981323361397
34.0,0.6211,0.9836177589310818,0.017028904992341994
35.0,0.6134,1.047448989957541,0.017449345898628236
36.0,0.6258,0.9664202447498348,0.016905594873428343
37.0,0.6228,0.9336314387566831,0.01703178159594536
38.0,0.6355,0.8973885778244861,0.016604838395118712
39.0,0.6352,0.8574648268134858,0.016479517018795013
40.0,0.6351,0.855479452094698,0.016408100950717926
41.0,0.6348,0.8696737463955719,0.01648478438258171
42.0,0.6395,0.8230933515078297,0.016417162412405015
43.0,0.6382,0.8866694849899169,0.016357233011722566
44.0,0.6481,0.7544008041388658,0.016102064007520674
45.0,0.6482,0.7765150818013657,0.016077908045053484
46.0,0.647,0.7710050591401515,0.016058549386262895
47.0,0.6482,0.7508432496134404,0.015941285276412965
48.0,0.6503,0.6924217670004249,0.016116877418756486
49.0,0.6503,0.6894180817603702,0.016218912392854692
50.0,0.6502,0.8380448663740288,0.015974418288469315
51.0,0.6463,0.7353646958661034,0.016065417790412904
52.0,0.6471,0.7385392281832454,0.016085383886098863
53.0,0.6512,0.7289860989125524,0.015963130128383636
54.0,0.6508,0.7907711778241026,0.01600558963418007
55.0,0.6529,0.6357988569688174,0.016133730030059815
56.0,0.6528,0.7165711954271328,0.01609696486592293
57.0,0.6512,0.7055038090809135,0.016135841757059097
58.0,0.6543,0.6474301832709701,0.016225082790851594
59.0,0.6541,0.6352073914606343,0.016383902156352995
60.0,0.6563,0.6222229685287552,0.016228862410783768
61.0,0.654,0.6456483832675812,0.01660347684621811
62.0,0.6622,0.5686037033992416,0.016425784009695053
63.0,0.6608,0.5290685032465132,0.01707052398324013
64.0,0.6597,0.575595593310882,0.0170875842154026
65.0,0.6564,0.62124321852998,0.017099988985061647
66.0,0.6533,0.6587728865211983,0.01724637234210968
67.0,0.6605,0.5122819526571263,0.01763220801949501
68.0,0.6619,0.5483281967327372,0.017625770062208175
69.0,0.6588,0.5091513628512963,0.018092665648460387
70.0,0.6598,0.689105204977651,0.01771102124452591
71.0,0.6612,0.6188755846982097,0.01781714209318161
72.0,0.6583,0.6284154040324774,0.017503851938247682
73.0,0.661,0.46374566149890334,0.01923989256620407
74.0,0.6569,0.6300310335499778,0.018415721559524537
75.0,0.6581,0.6491192834725245,0.017970962792634965
76.0,0.6647,0.5745335345615633,0.01863100094795227
77.0,0.6624,0.4578298855426271,0.019555579996109008
78.0,0.6598,0.7266691107098343,0.018583894175291063
79.0,0.6614,0.6218215980923144,0.019027828097343446
80.0,0.6625,0.6391359373200568,0.019373251229524612
81.0,0.6556,0.7209301234470563,0.019437752902507783
82.0,0.6627,0.4931028220334304,0.020928916931152345
83.0,0.6575,0.6209516686946865,0.020961880493164064
84.0,0.6591,0.5578891867258101,0.021107560378313066
85.0,0.6592,0.5943562987465113,0.021459543025493622
86.0,0.6615,0.4477977334615865,0.02232780850529671
87.0,0.6569,0.5620129767850509,0.02323358855843544
88.0,0.6524,0.9013026650081691,0.02108536777496338
89.0,0.658,0.4922622902975745,0.02307442474961281
90.0,0.6577,0.48598528292815,0.024800471955537796
91.0,0.6587,0.6184454592653328,0.024263893556594848
92.0,0.6549,0.8115420142317109,0.023817048853635787
93.0,0.6548,0.7054208611713749,0.024056449484825135
94.0,0.6554,0.5735811307555669,0.026583466613292694
95.0,0.6546,0.7589560967677035,0.025542404133081436
96.0,0.6558,0.49875464080222137,0.02743191329240799
97.0,0.6516,0.8603066477254029,0.025922298514842988
98.0,0.6557,0.6320896037281583,0.026549963128566743
99.0,0.6586,0.6320011926165077,0.028494342064857483
100.0,0.6564,0.6159698730323964,0.02987910488843918
101.0,0.653,0.6605726452748456,0.030133113688230514
102.0,0.65,0.7519791376533861,0.030269960463047026
103.0,0.6568,0.5981579785771118,0.030412472689151763
104.0,0.6549,0.5526642450442708,0.03362452006936073
105.0,0.6531,0.8152339202882909,0.033002539503574374
106.0,0.6485,0.838325095127325,0.032972333371639254
107.0,0.6529,0.6178916942822769,0.03492933469414711
108.0,0.6487,0.7135378506390558,0.03507429522871971
109.0,0.6489,0.8304558581257575,0.03442608929872513
110.0,0.6485,0.6464988315859638,0.03642731870412826
111.0,0.6482,0.6283024528936384,0.038859920156002044
112.0,0.6479,0.8113306624916472,0.03654764410853386
113.0,0.6517,0.6777990681363449,0.038888012486696245
114.0,0.6468,0.8005779467712076,0.039019802594184874
115.0,0.6468,0.8969260972387519,0.038725574839115144
116.0,0.6482,0.6601422959569185,0.04125017095804214
117.0,0.6483,0.9836321084114064,0.040823756289482115
118.0,0.6448,0.9521440157228471,0.04047490099668503
119.0,0.6463,0.805004645029946,0.0461619620680809
120.0,0.6433,1.051441934499703,0.04149793038368225
121.0,0.6467,0.719149132709685,0.04680208786725998
122.0,0.6409,1.0169236776436823,0.04568524135351181
123.0,0.6431,1.0327279237051015,0.04345069960355759
124.0,0.6438,0.679115444478331,0.05092478692531586
125.0,0.6297,1.6156148201016556,0.039524494993686675
126.0,0.6428,0.6720060155747013,0.0455394467830658
127.0,0.6473,0.5256367161327505,0.056186965572834015
128.0,0.6384,1.3335122356806464,0.044806737089157105
129.0,0.6396,0.8558762856047334,0.04917860227823258
130.0,0.6458,0.6199535353799058,0.057374960339069365
131.0,0.6355,1.3423723894617332,0.053985797500610354
132.0,0.6374,1.3571946211777866,0.04850948141813278
133.0,0.6417,0.7306679894907233,0.0559009770154953
134.0,0.6386,1.3986618427101631,0.057474897623062134
135.0,0.6376,1.4725990131961353,0.04952034389972687
136.0,0.6397,0.8951042240715548,0.05880665454864502
137.0,0.6372,1.1497473422449278,0.06260796514749527
138.0,0.6288,1.4974410822197262,0.055721959912776946
139.0,0.6388,0.7918833235753034,0.06279541466236115
140.0,0.6355,0.8381780788041209,0.07386597520112992
141.0,0.6174,2.325452777005485,0.045562269461154936
142.0,0.6403,0.8306308083679605,0.05093849444389343
143.0,0.6408,0.4795507915394623,0.06646866319179535
144.0,0.6334,1.3323678139649766,0.06927887287139893
145.0,0.6368,1.374469994024696,0.06481224558353424
146.0,0.642,0.712750604068646,0.07625663881301879
147.0,0.6245,2.122165878352812,0.06382527062892913
148.0,0.6368,1.1575050968816387,0.06351788778305054
149.0,0.6354,1.474993380265452,0.08002638248205185
150.0,0.6261,2.104779775040674,0.058411346876621244
151.0,0.6415,0.6112384479686049,0.07253171545267105
152.0,0.639,0.840305674314191,0.0894989841222763
153.0,0.57,4.876998237669288,0.0544928689956665
154.0,0.6297,1.593662201895536,0.05034548703432083
155.0,0.6393,0.4280930050891129,0.06785187216997146
156.0,0.6422,0.2935412130273356,0.08446997108459472
157.0,0.6405,1.2145318581990578,0.09268136837482452
158.0,0.6183,2.699403360616096,0.06376700174808503
159.0,0.6321,0.9549943932948961,0.07537822896242141
160.0,0.6373,0.5369654110732315,0.09837682175636292
161.0,0.6207,2.42046361605887,0.07968392443656921
162.0,0.6304,1.2942064343408748,0.08995544953346253
163.0,0.6307,2.0726801750436423,0.09216319231987
164.0,0.6194,2.57808680841179,0.08858670725822448
165.0,0.6293,1.8672568737864101,0.07574038174152374
166.0,0.6341,0.46444640802357423,0.0988567962884903
167.0,0.6366,0.7566484468135956,0.11234366462230683
168.0,0.6279,2.387275542360198,0.08753873529434204
169.0,0.6345,1.7918719190821117,0.09850860395431518
170.0,0.6351,0.9606610153569046,0.12419664731025695
171.0,0.5858,4.409279318236064,0.07125928688049317
172.0,0.6278,1.5934187389999552,0.07217433599233627
173.0,0.6308,0.4663839633407128,0.09340125733613967
174.0,0.6379,0.3087288952830493,0.12443631193637848
175.0,0.6296,2.3018741992907983,0.11296460464000702
176.0,0.6321,2.2865238811963047,0.11034965980052948
177.0,0.624,2.534590279488715,0.12904289793968202
178.0,0.568,6.109621027454661,0.06648700428009033
179.0,0.629,1.2672052902477122,0.07429880930185317
180.0,0.6226,0.8175890279761013,0.10436120157241821
181.0,0.6346,0.6101578985283667,0.1307391005039215
182.0,0.623,3.837132294788291,0.1219729721069336
183.0,0.6213,4.552295494729963,0.08139817686080933
184.0,0.6342,0.6295479749693267,0.10183641724586487
185.0,0.6404,0.3348145055757317,0.14051979207992554
186.0,0.6352,1.8765236507497485,0.15879047265052795
187.0,0.5779,5.326954582292802,0.07894182987213134
188.0,0.631,1.9242084391690484,0.08703182842731476
189.0,0.6297,0.4370804932434306,0.1268572283267975
190.0,0.6317,0.7337596252302468,0.185965895652771
191.0,0.3309,10.959764125106553,0.05515992319583893
192.0,0.5636,1.3565419611202938,0.047736918711662295
193.0,0.6138,0.8946463520459648,0.06313610070943833
194.0,0.6297,0.8307213777842486,0.08560816795825958
195.0,0.6289,0.5427504622122831,0.13209257979393005
196.0,0.6309,1.9742038262312922,0.13056860218048097
197.0,0.6276,4.0798727179920515,0.14782618391513824
198.0,0.635,1.2106857772439592,0.16583781185150145
199.0,0.6115,8.936773020504587,0.1255577231645584
