epoch,test_acc,train_loss_updated,test_loss
0.0,0.192,1.3192006484419108,0.03414001817703247
1.0,0.2283,1.18888041600585,0.032063122701644894
2.0,0.2879,1.0865482450276613,0.030615834069252015
3.0,0.3124,1.0091702565923333,0.029303339087963103
4.0,0.3334,0.9473608257248998,0.02851982811689377
5.0,0.3481,0.9030953053385019,0.027735147798061372
6.0,0.3611,0.8684371644631028,0.027263160729408265
7.0,0.3771,0.8344393585249782,0.026895531058311464
8.0,0.3844,0.8238801480270922,0.026639408504962922
9.0,0.393,0.8008576119318604,0.026469103944301606
10.0,0.395,0.78043316565454,0.026189106738567353
11.0,0.415,0.7714613338187337,0.025971058690547943
12.0,0.4229,0.7537239285185933,0.025756049489974977
13.0,0.4225,0.7437284234166145,0.025572076106071474
14.0,0.4393,0.7206149090081453,0.025330576634407045
15.0,0.4365,0.702618566583842,0.02522442135810852
16.0,0.4633,0.6794857812300324,0.024492536091804504
17.0,0.4614,0.6640831478685141,0.024475438058376313
18.0,0.4723,0.6632344684191048,0.02441909599304199
19.0,0.4684,0.666774339452386,0.024484924268722535
20.0,0.4737,0.6444637410249561,0.024198683083057403
21.0,0.4673,0.6413341241143644,0.02426794307231903
22.0,0.4912,0.616962815336883,0.023678477549552917
23.0,0.4827,0.6122092835232615,0.023828414726257324
24.0,0.4941,0.5998944782279432,0.02335546350479126
25.0,0.4892,0.5837718487717212,0.023424930799007416
26.0,0.5077,0.5904202820919454,0.023066894710063936
27.0,0.4948,0.5628426574729383,0.0231909809589386
28.0,0.5094,0.5505233931727708,0.022776466715335845
29.0,0.505,0.5462535627000034,0.02289798448085785
30.0,0.4986,0.5315570210386068,0.0228292196393013
31.0,0.5205,0.5251650774572044,0.02239167090654373
32.0,0.5141,0.5095880657620728,0.022199662339687346
33.0,0.5207,0.4940179763734341,0.022179024469852447
34.0,0.5121,0.4982993428222835,0.022084456491470335
35.0,0.514,0.4826546650566161,0.02232607253193855
36.0,0.5108,0.47137068808078764,0.0219865025639534
37.0,0.5117,0.4692212652694434,0.022494159662723542
38.0,0.4924,0.4602683291491121,0.02233697375059128
39.0,0.4933,0.4392226271703839,0.023026238441467284
40.0,0.4749,0.4543603171547875,0.02269512495994568
41.0,0.4891,0.43232603424228727,0.02325347390174866
42.0,0.4826,0.4317730818036944,0.022374245512485503
43.0,0.4939,0.4093188254442066,0.02296826120018959
44.0,0.4874,0.4154235747922212,0.022351258099079133
45.0,0.4994,0.4025492674438283,0.02271972602009773
46.0,0.5017,0.39524158875923604,0.02199425275325775
47.0,0.4956,0.38297896217554805,0.022881411284208297
48.0,0.4966,0.38103825171478095,0.022078545892238618
49.0,0.4975,0.37133845350239425,0.022882687532901763
50.0,0.5065,0.3621684960415587,0.021787253868579864
51.0,0.519,0.3567415657127276,0.022009974896907807
52.0,0.5153,0.3589095733175054,0.021687952363491057
53.0,0.523,0.34333642994984986,0.02190990216732025
54.0,0.5149,0.3384115675627254,0.021511338019371034
55.0,0.5182,0.3203350292518735,0.022242942202091217
56.0,0.4999,0.32879237110726534,0.02198744982481003
57.0,0.5177,0.3235117969638668,0.022159840393066406
58.0,0.5206,0.32162405947688966,0.021515207493305207
59.0,0.5315,0.3108583855931647,0.02155336654782295
60.0,0.529,0.30621185700874776,0.021064176964759828
61.0,0.5421,0.28544242416275667,0.02111129077076912
62.0,0.5389,0.297667870875448,0.020890381795167924
63.0,0.5413,0.27579850957496094,0.021188660365343094
64.0,0.5258,0.300459562363103,0.0213189057469368
65.0,0.5428,0.2902705024019815,0.021138059717416762
66.0,0.5376,0.2762998168636113,0.020802131831645965
67.0,0.5563,0.26578094317694195,0.020612235701084138
68.0,0.5447,0.2728975777071901,0.02055661405324936
69.0,0.5571,0.2544960865168832,0.020559945678710938
70.0,0.5482,0.26539437963627277,0.020678317499160766
71.0,0.5441,0.24497928876895458,0.021257792729139326
72.0,0.5382,0.25394611451542004,0.020913972645998
73.0,0.5453,0.2430731351894792,0.021306888604164125
74.0,0.5471,0.2536840558913536,0.020520339196920395
75.0,0.5429,0.22373687392799183,0.021263005077838897
76.0,0.5537,0.23631868725875393,0.020387323635816575
77.0,0.5499,0.2256227788113756,0.02099099469780922
78.0,0.5483,0.23190038819098846,0.020677220559120177
79.0,0.552,0.2191314701270312,0.021092093074321746
80.0,0.5549,0.218494502074318,0.020504424464702607
81.0,0.5532,0.2050172136409674,0.021107101702690124
82.0,0.5579,0.21094814388197847,0.020524805718660354
83.0,0.5662,0.20846968515426853,0.02041374143362045
84.0,0.5651,0.21232129416661338,0.020454444348812103
85.0,0.5616,0.20736073217296508,0.020600942796468735
86.0,0.5706,0.19036399927688763,0.020134890228509904
87.0,0.5606,0.1976834093313664,0.020784847342967986
88.0,0.5706,0.19694327705248724,0.02015056536793709
89.0,0.568,0.20851827497623163,0.02043485165834427
90.0,0.5782,0.18988527123699897,0.019898549455404282
91.0,0.5815,0.17437420490314254,0.020050371837615967
92.0,0.5639,0.18945200401823967,0.020136112266778947
93.0,0.5741,0.17830610702803823,0.02072539551258087
94.0,0.5711,0.19547287557274104,0.020074884110689164
95.0,0.5827,0.16459625605435577,0.020184868294000624
96.0,0.5744,0.17427843257552011,0.020490378957986832
97.0,0.5803,0.17160031367384362,0.020255703485012055
98.0,0.5762,0.17008294939470944,0.020401736670732497
99.0,0.5769,0.16609185604320373,0.02032328560948372
100.0,0.5782,0.16738502847234485,0.02022776416540146
101.0,0.5805,0.17016569873667323,0.020194313031435013
102.0,0.5828,0.16546481774304994,0.02003902968764305
103.0,0.578,0.165315267748083,0.020457273536920548
104.0,0.5806,0.17740967459598322,0.020177837759256363
105.0,0.5786,0.15514895897300449,0.020456689393520355
106.0,0.5907,0.15823737603146582,0.020044447576999663
107.0,0.5787,0.1579061807738617,0.020393931341171265
108.0,0.5943,0.16299282217922154,0.019899927872419357
109.0,0.5803,0.15082768387132092,0.020496672135591507
110.0,0.5957,0.16282201124296988,0.019973188573122025
111.0,0.5826,0.13909672194218728,0.020550385427474976
112.0,0.5903,0.15975006627704716,0.020167838978767394
113.0,0.5761,0.14912685322691688,0.021114005029201507
114.0,0.5829,0.15731691596098243,0.020730564415454865
115.0,0.5725,0.14054489300440764,0.02124839649796486
116.0,0.5851,0.1533354363666149,0.020399303913116455
117.0,0.5758,0.14273756017035338,0.02128436524271965
118.0,0.5843,0.14739189375075512,0.02043407066464424
119.0,0.5731,0.13896608938695862,0.021809972029924393
120.0,0.5894,0.14508283856732304,0.02051763913631439
121.0,0.5867,0.13435593520262046,0.02110102282166481
122.0,0.5749,0.14076447149476734,0.021085890698432922
123.0,0.5861,0.12964673771028173,0.021283768558502197
124.0,0.5752,0.13782799043430713,0.020952940446138383
125.0,0.5824,0.13426786911062663,0.021526219379901887
126.0,0.5877,0.13656883801566436,0.020649450945854186
127.0,0.5848,0.13364636325102766,0.021675676792860032
128.0,0.5825,0.13358760319533758,0.020907413911819456
129.0,0.588,0.12055186676676385,0.021517397624254225
130.0,0.5858,0.13823656647931784,0.02101660992503166
131.0,0.5886,0.11670955800946103,0.02168764219880104
132.0,0.5858,0.13124731459130998,0.02083505248427391
133.0,0.5896,0.12680719297917675,0.02182251870036125
134.0,0.5883,0.13689139820853596,0.021045947551727295
135.0,0.5945,0.11368134335207287,0.021417067062854768
136.0,0.6045,0.12958090172061928,0.02081050048470497
137.0,0.6003,0.11752979476790643,0.02111185864210129
138.0,0.6067,0.1261920294658921,0.020557605928182603
139.0,0.6018,0.11110991152600036,0.020975591814517976
140.0,0.603,0.13197307237118366,0.02074826367497444
141.0,0.6051,0.12260277264300384,0.020850355827808382
142.0,0.6059,0.12277132458577399,0.020774720752239226
143.0,0.6111,0.12125624042222626,0.020664547479152678
144.0,0.6118,0.12399706927724764,0.02037914245724678
145.0,0.6098,0.1219538045245281,0.020973605728149415
146.0,0.6026,0.1307311652720091,0.020905074524879455
147.0,0.6034,0.11408654825088888,0.02173949007987976
148.0,0.6134,0.11990292291433434,0.020778189665079116
149.0,0.6038,0.11406355016923043,0.021867164427042007
150.0,0.608,0.11907757815308287,0.02105560177564621
151.0,0.6041,0.11614460102267912,0.021693361496925353
152.0,0.6096,0.11956765330978669,0.020981499868631362
153.0,0.6052,0.1173655972450797,0.021773098796606064
154.0,0.6012,0.1146779381732631,0.021720846831798552
155.0,0.605,0.12463737015048537,0.022370791739225387
156.0,0.6094,0.10984936345368623,0.021067138904333114
157.0,0.6093,0.11455868375662248,0.022015737289190294
158.0,0.6075,0.128666341463977,0.021334308886528014
159.0,0.5964,0.10475893914477638,0.022651885056495666
160.0,0.6049,0.113509060589422,0.02197008040547371
161.0,0.5983,0.11309777528411359,0.022772479850053786
162.0,0.6126,0.11350718877918553,0.021583979576826097
163.0,0.5946,0.11104341338468657,0.02300299401283264
164.0,0.6133,0.11008546438097255,0.02132007564306259
165.0,0.6039,0.10407681424476323,0.022970759391784668
166.0,0.6063,0.11352211797435302,0.021885252463817596
167.0,0.588,0.10290430734614348,0.023791085702180862
168.0,0.6016,0.11367124806813081,0.02242881829738617
169.0,0.5935,0.10961191247188254,0.023732070153951644
170.0,0.6077,0.11487774485169211,0.02161725597381592
171.0,0.5875,0.10551030827067734,0.02440186746120453
172.0,0.5906,0.11534839331914554,0.022664065134525298
173.0,0.5961,0.09339043884498097,0.024410522711277007
174.0,0.5975,0.11149720846347919,0.022726263403892517
175.0,0.5908,0.11368947350769304,0.024625621753931046
176.0,0.6018,0.11506468139086792,0.02228599699139595
177.0,0.6007,0.0883948839182267,0.024369174116849898
178.0,0.6002,0.11102087567109266,0.022448394614458085
179.0,0.5982,0.07999501189086004,0.025001319998502733
180.0,0.6004,0.1255188139951497,0.022262700152397157
181.0,0.5997,0.09191157745033707,0.024686254119873047
182.0,0.5968,0.11694879115786534,0.02252458004951477
183.0,0.5956,0.08210446475910431,0.025301487588882447
184.0,0.6034,0.10749407783499919,0.022675981438159944
185.0,0.5969,0.09453991492504428,0.025594730401039125
186.0,0.5993,0.11338922912429553,0.022510308569669724
187.0,0.6122,0.08589227401578682,0.024153892743587493
188.0,0.607,0.09781159363006736,0.02232759055495262
189.0,0.611,0.09982087877113371,0.02413856093287468
190.0,0.6093,0.10676502317382983,0.022372435331344604
191.0,0.6146,0.0773602682272758,0.02442150967717171
192.0,0.6115,0.1294556449776428,0.022253977805376052
193.0,0.6181,0.07861687662705663,0.02364957873225212
194.0,0.6155,0.10977283007301594,0.022612530517578125
195.0,0.6068,0.08039949178270035,0.02433923003077507
196.0,0.6163,0.1182074133164133,0.022308733278512953
197.0,0.6059,0.08892916205215443,0.024284200590848924
198.0,0.6142,0.11660602230636868,0.022753186827898026
199.0,0.5952,0.08990051024476997,0.02598441300392151
